"gene" "sample" "reads" "genotype" "FeatureStart" "FeatureEnd" "P1_nonsyn" "P2_nonsyn" "P1_syn" "P2_syn" "D_nonsyn" "D_syn" "exon_length" "length" "Dtotal" "Dn_cont" "Ds_cont" "Dtotal_cont" "dif_or_not" "dnds"
"1732" "RAD1" "TGU29" 4.47805134792154 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1733" "RAD1" "TGU27" 4.41118451717537 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1734" "RAD1" "TGU26" 4.78461983117967 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1735" "RAD1" "TGU17" 4.61214555680426 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1736" "RAI14" "TGU27" 1.84008255231474 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1737" "RAI14" "TGU29" 1.81176431721021 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1738" "RAI14" "TGU17" 2.64942818378534 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1739" "RAI14" "TGU26" 2.32473360957634 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1740" "RAI14" "TGU14" 2.43378139228371 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1741" "RASA1" "TGU26" 4.55016312819901 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1742" "RASA1" "TGU27" 4.68466238246244 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1743" "RASA1" "TGU29" 4.45665030121514 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1744" "RASA1" "TGU14" 4.58020765404338 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1745" "RASA1" "TGU17" 4.49595388096672 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1746" "RCL1" "TGU29" 2.382518096741 "AA" 63457818 63491278 1 0 0 0 1 1 2658 33460 2 0.000376222723852521 0.000376222723852521 0.000752445447705041 "DIF" 0.5
"1747" "RCL1" "TGU17" 2.62539394875685 "AB" 63457818 63491278 1 0 0 0 1 1 2658 33460 2 0.000376222723852521 0.000376222723852521 0.000752445447705041 "DIF" 0.5
"1748" "RCL1" "TGU27" 2.47819082489867 "AA" 63457818 63491278 1 0 0 0 1 1 2658 33460 2 0.000376222723852521 0.000376222723852521 0.000752445447705041 "DIF" 0.5
"1749" "RCL1" "TGU14" 2.89395889439431 "AB" 63457818 63491278 1 0 0 0 1 1 2658 33460 2 0.000376222723852521 0.000376222723852521 0.000752445447705041 "DIF" 0.5
"1750" "RCL1" "TGU26" 2.63373440095582 "AB" 63457818 63491278 1 0 0 0 1 1 2658 33460 2 0.000376222723852521 0.000376222723852521 0.000752445447705041 "DIF" 0.5
"1751" "REEP5" "TGU14" 5.92445263167385 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1752" "REEP5" "TGU17" 5.80728593395837 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1753" "REEP5" "TGU26" 5.5572274856627 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1754" "REEP5" "TGU27" 5.49352031020124 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1755" "REEP5" "TGU29" 5.48598586894102 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1756" "RFESD" "TGU17" 2.55342276331626 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1757" "RFESD" "TGU26" 2.58655388502957 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1758" "RFESD" "TGU27" 2.50840456389327 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1759" "RFESD" "TGU29" 2.59553895115853 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1760" "RFESD" "TGU14" 2.79976933316023 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1761" "RFK" "TGU27" 4.28657710561552 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1762" "RFK" "TGU29" 4.28116124408539 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1763" "RFK" "TGU14" 4.2788848642921 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1764" "RFK" "TGU26" 4.37042004783768 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1765" "RFK" "TGU17" 4.08411812994017 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1766" "RFX3" "TGU14" 3.35709714729889 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1767" "RFX3" "TGU17" 3.50651244839881 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1768" "RFX3" "TGU26" 3.59183082442705 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1769" "RFX3" "TGU27" 3.54043709562054 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1770" "RFX3" "TGU29" 3.28857440984107 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1771" "RGMB" "TGU26" 2.26446236881316 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1772" "RGMB" "TGU14" 2.49897472272426 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1773" "RGMB" "TGU17" 2.47232549180965 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1774" "RGMB" "TGU27" 2.38993995693804 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1775" "RGMB" "TGU29" 2.21610996413736 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1776" "RGP1" "TGU17" 5.32922494640318 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1777" "RGP1" "TGU26" 5.25067095417693 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1778" "RGP1" "TGU27" 5.65850747267634 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1779" "RGP1" "TGU29" 5.36834113085522 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1780" "RGP1" "TGU14" 5.45706428917783 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1781" "RIC1" "TGU14" 4.22311232032018 "AB" 63690131 63737954 1 0 1 1 8 2 6371 47823 10 0.00125568984460838 0.000313922461152095 0.00156961230576048 "DIF" 2.66666666666667
"1782" "RIC1" "TGU29" 4.50078725483005 "AA" 63690131 63737954 1 0 1 1 8 2 6371 47823 10 0.00125568984460838 0.000313922461152095 0.00156961230576048 "DIF" 2.66666666666667
"1783" "RIC1" "TGU17" 4.22544381162434 "AB" 63690131 63737954 1 0 1 1 8 2 6371 47823 10 0.00125568984460838 0.000313922461152095 0.00156961230576048 "DIF" 2.66666666666667
"1784" "RIC1" "TGU26" 4.45570769711822 "AB" 63690131 63737954 1 0 1 1 8 2 6371 47823 10 0.00125568984460838 0.000313922461152095 0.00156961230576048 "DIF" 2.66666666666667
"1785" "RIC1" "TGU27" 4.66422717580482 "AA" 63690131 63737954 1 0 1 1 8 2 6371 47823 10 0.00125568984460838 0.000313922461152095 0.00156961230576048 "DIF" 2.66666666666667
"1786" "RICTOR" "TGU29" 3.0012324730075 "AA" 45423023 45499159 0 0 0 0 0 1 10044 76136 1 0 9.95619275189168e-05 9.95619275189168e-05 "DIF" 0
"1787" "RICTOR" "TGU26" 3.31293647734121 "AB" 45423023 45499159 0 0 0 0 0 1 10044 76136 1 0 9.95619275189168e-05 9.95619275189168e-05 "DIF" 0
"1788" "RICTOR" "TGU27" 3.21453473545597 "AA" 45423023 45499159 0 0 0 0 0 1 10044 76136 1 0 9.95619275189168e-05 9.95619275189168e-05 "DIF" 0
"1789" "RICTOR" "TGU14" 3.44947105581692 "AB" 45423023 45499159 0 0 0 0 0 1 10044 76136 1 0 9.95619275189168e-05 9.95619275189168e-05 "DIF" 0
"1790" "RICTOR" "TGU17" 3.35298523106128 "AB" 45423023 45499159 0 0 0 0 0 1 10044 76136 1 0 9.95619275189168e-05 9.95619275189168e-05 "DIF" 0
"1791" "RIOK2" "TGU26" 4.91375715850358 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1792" "RIOK2" "TGU27" 4.80602813930049 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1793" "RIOK2" "TGU14" 4.73981982055228 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1794" "RIOK2" "TGU17" 4.64696362955129 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1795" "RIOK2" "TGU29" 4.67902818842804 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1796" "RMI1" "TGU17" 2.68263751642171 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1797" "RMI1" "TGU29" 2.50879276706243 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1798" "RMI1" "TGU27" 2.61392560206783 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1799" "RMI1" "TGU14" 2.46562418540854 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1800" "RMI1" "TGU26" 2.59066250635154 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1801" "RNF20" "TGU29" 5.26769893044325 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1802" "RNF20" "TGU14" 5.42788264734821 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1803" "RNF20" "TGU26" 5.51672565069027 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1804" "RNF20" "TGU27" 5.25406588036628 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1805" "RNF20" "TGU17" 5.48696190779803 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1806" "RPL37" "TGU29" 9.31810661564035 "AA" 46153836 46156411 0 0 0 0 0 1 362 2575 1 0 0.00276243093922652 0.00276243093922652 "DIF" 0
"1807" "RPL37" "TGU26" 9.32731678531805 "AB" 46153836 46156411 0 0 0 0 0 1 362 2575 1 0 0.00276243093922652 0.00276243093922652 "DIF" 0
"1808" "RPL37" "TGU17" 9.49284861457888 "AB" 46153836 46156411 0 0 0 0 0 1 362 2575 1 0 0.00276243093922652 0.00276243093922652 "DIF" 0
"1809" "RPL37" "TGU27" 9.31760046032992 "AA" 46153836 46156411 0 0 0 0 0 1 362 2575 1 0 0.00276243093922652 0.00276243093922652 "DIF" 0
"1810" "RPL37" "TGU14" 9.4374931387406 "AB" 46153836 46156411 0 0 0 0 0 1 362 2575 1 0 0.00276243093922652 0.00276243093922652 "DIF" 0
"1811" "RPP25L" "TGU14" 4.29658830560298 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1812" "RPP25L" "TGU17" 4.51969608975235 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1813" "RPP25L" "TGU26" 4.59048305453524 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1814" "RPP25L" "TGU27" 4.20797951863475 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1815" "RPP25L" "TGU29" 4.17385170719283 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1816" "RPS6" "TGU29" 9.04828484209174 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1817" "RPS6" "TGU27" 9.01769442177686 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1818" "RPS6" "TGU14" 9.21630738206578 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1819" "RPS6" "TGU17" 9.29585064829357 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1820" "RPS6" "TGU26" 9.13110397334095 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1821" "SCAMP1" "TGU14" 4.45725645639625 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1822" "SCAMP1" "TGU17" 4.6089311049898 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1823" "SCAMP1" "TGU29" 4.31758428716941 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1824" "SCAMP1" "TGU27" 4.26901111686008 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1825" "SCAMP1" "TGU26" 4.70211316164041 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1826" "SECISBP2" "TGU17" 5.99696542784025 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1827" "SECISBP2" "TGU26" 6.13340104072832 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1828" "SECISBP2" "TGU27" 6.29798221840685 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1829" "SECISBP2" "TGU14" 6.04610849156686 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1830" "SECISBP2" "TGU29" 6.38226787270754 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1831" "SELENOP" "TGU17" 6.33772805317591 "AB" 46811419 46819749 0 0 0 0 0 1 2625 8330 1 0 0.000380952380952381 0.000380952380952381 "DIF" 0
"1832" "SELENOP" "TGU14" 6.54794927089893 "AB" 46811419 46819749 0 0 0 0 0 1 2625 8330 1 0 0.000380952380952381 0.000380952380952381 "DIF" 0
"1833" "SELENOP" "TGU26" 5.86624449813352 "AB" 46811419 46819749 0 0 0 0 0 1 2625 8330 1 0 0.000380952380952381 0.000380952380952381 "DIF" 0
"1834" "SELENOP" "TGU29" 6.1193078339764 "AA" 46811419 46819749 0 0 0 0 0 1 2625 8330 1 0 0.000380952380952381 0.000380952380952381 "DIF" 0
"1835" "SELENOP" "TGU27" 5.97790087635135 "AA" 46811419 46819749 0 0 0 0 0 1 2625 8330 1 0 0.000380952380952381 0.000380952380952381 "DIF" 0
"1836" "SEMA4D" "TGU26" 6.93713967945545 "AB" 7686393 7783343 6 1 11 0 0 1 7786 96950 1 0 0.000128435653737478 0.000128435653737478 "DIF" 0
"1837" "SEMA4D" "TGU29" 6.89149537580237 "AA" 7686393 7783343 6 1 11 0 0 1 7786 96950 1 0 0.000128435653737478 0.000128435653737478 "DIF" 0
"1838" "SEMA4D" "TGU17" 6.6153202904978 "AB" 7686393 7783343 6 1 11 0 0 1 7786 96950 1 0 0.000128435653737478 0.000128435653737478 "DIF" 0
"1839" "SEMA4D" "TGU27" 6.96327611179498 "AA" 7686393 7783343 6 1 11 0 0 1 7786 96950 1 0 0.000128435653737478 0.000128435653737478 "DIF" 0
"1840" "SEMA4D" "TGU14" 6.90044360927657 "AB" 7686393 7783343 6 1 11 0 0 1 7786 96950 1 0 0.000128435653737478 0.000128435653737478 "DIF" 0
"1841" "SEMA6A" "TGU29" 1.99661678012056 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1842" "SEMA6A" "TGU27" 2.07728600323527 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1843" "SEMA6A" "TGU14" 2.06516885517017 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1844" "SEMA6A" "TGU17" 2.30552621149437 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1845" "SEMA6A" "TGU26" 2.02506194519845 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1846" "SERF1A" "TGU26" 9.40467723119473 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1847" "SERF1A" "TGU27" 9.48838302834144 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1848" "SERF1A" "TGU29" 9.31962261137384 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1849" "SERF1A" "TGU14" 9.34327736684776 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1850" "SERF1A" "TGU17" 9.42117489722522 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1851" "SERINC5" "TGU14" 4.30634686863441 "AB" 58230788 58272887 0 0 1 0 0 2 9159 42099 2 0 0.000218364450267496 0.000218364450267496 "DIF" 0
"1852" "SERINC5" "TGU29" 4.18145544088764 "AA" 58230788 58272887 0 0 1 0 0 2 9159 42099 2 0 0.000218364450267496 0.000218364450267496 "DIF" 0
"1853" "SERINC5" "TGU26" 4.33582176052414 "AB" 58230788 58272887 0 0 1 0 0 2 9159 42099 2 0 0.000218364450267496 0.000218364450267496 "DIF" 0
"1854" "SERINC5" "TGU17" 4.50662471976646 "AB" 58230788 58272887 0 0 1 0 0 2 9159 42099 2 0 0.000218364450267496 0.000218364450267496 "DIF" 0
"1855" "SERINC5" "TGU27" 4.27787060786048 "AA" 58230788 58272887 0 0 1 0 0 2 9159 42099 2 0 0.000218364450267496 0.000218364450267496 "DIF" 0
"1856" "SETD9" "TGU17" 4.61176188814177 "AB" 50570566 50578060 0 0 3 0 1 1 1554 7494 2 0.000643500643500643 0.000643500643500643 0.00128700128700129 "DIF" 0.5
"1857" "SETD9" "TGU29" 4.73617084524239 "AA" 50570566 50578060 0 0 3 0 1 1 1554 7494 2 0.000643500643500643 0.000643500643500643 0.00128700128700129 "DIF" 0.5
"1858" "SETD9" "TGU26" 4.38683894464487 "AB" 50570566 50578060 0 0 3 0 1 1 1554 7494 2 0.000643500643500643 0.000643500643500643 0.00128700128700129 "DIF" 0.5
"1859" "SETD9" "TGU14" 4.45269695570561 "AB" 50570566 50578060 0 0 3 0 1 1 1554 7494 2 0.000643500643500643 0.000643500643500643 0.00128700128700129 "DIF" 0.5
"1860" "SETD9" "TGU27" 4.7280546387316 "AA" 50570566 50578060 0 0 3 0 1 1 1554 7494 2 0.000643500643500643 0.000643500643500643 0.00128700128700129 "DIF" 0.5
"1861" "SGTB" "TGU29" 4.95401317286116 "AA" 53681764 53705521 0 1 0 0 1 0 4509 23757 1 0.000221778664892437 0 0.000221778664892437 "DIF" 1
"1862" "SGTB" "TGU17" 4.61626423114611 "AB" 53681764 53705521 0 1 0 0 1 0 4509 23757 1 0.000221778664892437 0 0.000221778664892437 "DIF" 1
"1863" "SGTB" "TGU14" 4.82604880128199 "AB" 53681764 53705521 0 1 0 0 1 0 4509 23757 1 0.000221778664892437 0 0.000221778664892437 "DIF" 1
"1864" "SGTB" "TGU26" 5.01386813289345 "AB" 53681764 53705521 0 1 0 0 1 0 4509 23757 1 0.000221778664892437 0 0.000221778664892437 "DIF" 1
"1865" "SGTB" "TGU27" 4.7907738294825 "AA" 53681764 53705521 0 1 0 0 1 0 4509 23757 1 0.000221778664892437 0 0.000221778664892437 "DIF" 1
"1866" "SHLD3" "TGU17" 2.69460279691381 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1867" "SHLD3" "TGU14" 2.33550627988098 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1868" "SHLD3" "TGU26" 3.07866045335947 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1869" "SHLD3" "TGU27" 2.2856038844998 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1870" "SHLD3" "TGU29" 2.27972128968461 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1871" "SHOC1" "TGU29" 3.42375587657764 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1872" "SHOC1" "TGU14" 3.49071403767316 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1873" "SHOC1" "TGU26" 3.5590055834249 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1874" "SHOC1" "TGU17" 3.4796537074485 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1875" "SHOC1" "TGU27" 3.67804429012518 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1876" "SIGMAR1" "TGU26" 5.46589177008425 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1877" "SIGMAR1" "TGU27" 5.44523413838735 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1878" "SIGMAR1" "TGU14" 5.53876670854784 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1879" "SIGMAR1" "TGU17" 5.70685331809856 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1880" "SIGMAR1" "TGU29" 5.63865266792979 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1881" "SKP2" "TGU29" 2.91418694140413 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1882" "SKP2" "TGU17" 3.12849911307592 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1883" "SKP2" "TGU26" 3.09203806177629 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1884" "SKP2" "TGU27" 2.94587463090733 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1885" "SKP2" "TGU14" 3.17494690325916 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1886" "SLC1A1" "TGU14" 4.08943327529932 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1887" "SLC1A1" "TGU17" 4.54598038450236 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1888" "SLC1A1" "TGU26" 4.40453290319751 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1889" "SLC1A1" "TGU27" 4.63460193780787 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1890" "SLC1A1" "TGU29" 4.61090295973985 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1891" "SLC1A3" "TGU14" 3.17691986082686 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1892" "SLC1A3" "TGU17" 2.58979455300948 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1893" "SLC1A3" "TGU26" 3.79744400013639 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1894" "SLC1A3" "TGU27" 3.69811818042341 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1895" "SLC1A3" "TGU29" 3.64212927303409 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1896" "SLC24A2" "TGU14" 2.84349453587576 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1897" "SLC24A2" "TGU17" 2.98576688088062 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1898" "SLC24A2" "TGU26" 3.28407750017981 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1899" "SLC24A2" "TGU27" 3.29492162931374 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1900" "SLC24A2" "TGU29" 3.02870717965933 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1901" "SLC25A46" "TGU14" 4.58732770442044 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1902" "SLC25A46" "TGU17" 4.62539363569972 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1903" "SLC25A46" "TGU27" 4.63917186534472 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1904" "SLC25A46" "TGU26" 4.84346605467159 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1905" "SLC25A46" "TGU29" 4.58191965346944 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1906" "SLC28A3" "TGU27" 2.23257653032483 "AA" 55363030 55400924 2 2 1 0 0 1 2543 37894 1 0 0.000393236335037357 0.000393236335037357 "DIF" 0
"1907" "SLC28A3" "TGU14" 2.00714046309535 "AB" 55363030 55400924 2 2 1 0 0 1 2543 37894 1 0 0.000393236335037357 0.000393236335037357 "DIF" 0
"1908" "SLC28A3" "TGU26" 1.82514945361855 "AB" 55363030 55400924 2 2 1 0 0 1 2543 37894 1 0 0.000393236335037357 0.000393236335037357 "DIF" 0
"1909" "SLC28A3" "TGU29" 2.12383706146579 "AA" 55363030 55400924 2 2 1 0 0 1 2543 37894 1 0 0.000393236335037357 0.000393236335037357 "DIF" 0
"1910" "SLC28A3" "TGU17" 2.00165073108846 "AB" 55363030 55400924 2 2 1 0 0 1 2543 37894 1 0 0.000393236335037357 0.000393236335037357 "DIF" 0
"1911" "SLC30A5" "TGU27" 5.85602243001973 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1912" "SLC30A5" "TGU29" 5.9192871353567 "AA" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1913" "SLC30A5" "TGU26" 5.93436794653553 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1914" "SLC30A5" "TGU17" 5.84599419839641 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1915" "SLC30A5" "TGU14" 5.93791385872865 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1916" "SLC38A9" "TGU14" 2.36523739309943 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1917" "SLC38A9" "TGU17" 2.22356185668606 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
"1918" "SLC38A9" "TGU26" 2.39933040422562 "AB" NA NA NA NA NA NA 0 0 NA NA NA 0 0 0 "NOT" 0
