Pos,FST,Ahaps_pi,Bhaps_pi,n.sites,Ahaps_pis,Bhaps_pis,A_Tajima.D,A_n.segregating.sites,A_Rozas.R_2,A_Fu.Li.F,A_Fu.Li.D,A_Fu.F_S,A_Fay.Wu.H,A_Zeng.E,A_Strobeck.S,B_Tajima.D,B_n.segregating.sites,B_Rozas.R_2,B_Fu.Li.F,B_Fu.Li.D,B_Fu.F_S,B_Fay.Wu.H,B_Zeng.E,B_Strobeck.S,dxy,region
27350000,0.632967032967033,5.03571428571429,0.928571428571428,1e+05,5.03571428571429e-05,9.28571428571428e-06,-1.42137888423435,18,NA,-1.90401457871515,-1.62277430759574,NA,-0.13846368968847,-0.985885423917212,NA,-0.812455388758095,3,NA,-1.02324456229275,-0.888370989130732,NA,-0.46787313013693,-0.0286236964648918,NA,8.125,27340002 - 27440001 :
27360000,0.627551020408163,4.53571428571429,0.678571428571428,1e+05,4.53571428571429e-05,6.78571428571429e-06,-1.36157847268634,16,NA,-1.97674776900256,-1.72829961146417,NA,0.24085270025598,-1.32319512506368,NA,-0.44793944111027,2,NA,-0.398666117836361,-0.312001945232914,NA,-0.909073166176889,0.583977381204241,NA,7,27350002 - 27450001 :
27370000,0.621428571428571,3.78571428571429,0,1e+05,3.78571428571429e-05,0,-1.24028788349677,13,NA,-1.96434784088305,-1.76176830901184,NA,0.678569349035259,-1.64775042878297,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,27360002 - 27460001 :
27380000,0.535714285714286,2.78571428571429,0,1e+05,2.78571428571429e-05,0,-0.967202096010905,9,NA,-1.3739740795469,-1.20454670791336,NA,0.492769786938806,-1.18207965186366,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,27370002 - 27470001 :
27390000,0.0714285714285714,1.85714285714286,0,1e+05,1.85714285714286e-05,0,-0.920392367127458,6,NA,-1.25386788763821,-1.09521462118211,NA,0.960569618022231,-1.53762082891186,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,27380002 - 27480001 :
27400000,0.0571428571428572,1.17857142857143,0,1e+05,1.17857142857143e-05,0,-1.02972053742856,4,NA,-1.42945637819494,-1.26508492366469,NA,0.834778334490747,-1.40693515494602,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.625,27390002 - 27490001 :
27410000,0,0.5,0,1e+05,5e-06,0,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.25,27400002 - 27500001 :
27420000,0,0.25,0,1e+05,2.5e-06,0,-1.05481910706237,1,NA,-1.40589065934348,-1.2620844436317,NA,0.456458751517303,-0.907196000426153,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.125,27410002 - 27510001 :
27430000,NA,0,0,1e+05,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,27420002 - 27520001 :
27440000,0,0.25,0.5,1e+05,2.5e-06,5e-06,-1.05481910706237,1,NA,-1.40589065934348,-1.2620844436317,NA,0.456458751517303,-0.907196000426153,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,0.375,27430002 - 27530001 :
27450000,0.5,1,0.5,1e+05,1e-05,5e-06,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,1.5,27440002 - 27540001 :
27460000,0.466165413533835,2.03571428571429,0.5,1e+05,2.03571428571429e-05,5e-06,-1.17043223428816,7,NA,-2.06358047757537,-1.90992091969415,NA,0.556122258342601,-1.33720926154272,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,2.375,27450002 - 27550001 :
27470000,0.466165413533835,2.03571428571429,0.5,1e+05,2.03571428571429e-05,5e-06,-1.17043223428816,7,NA,-2.06358047757537,-1.90992091969415,NA,0.556122258342601,-1.33720926154272,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,2.375,27460002 - 27560001 :
27480000,0.421768707482993,2.28571428571429,0.75,1e+05,2.28571428571429e-05,7.5e-06,-1.2533727229337,8,NA,-2.21222313338678,-2.0447307685801,NA,0.617673749951054,-1.48391958108505,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,2.625,27470002 - 27570001 :
27490000,0.385093167701863,2.53571428571429,1,1e+05,2.53571428571429e-05,1e-05,-1.32001009571859,9,NA,-2.33575593522974,-2.15716207822392,NA,0.668758996559808,-1.60946502400162,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,2.875,27480002 - 27580001 :
27500000,0.386554621848739,3.03571428571429,2.17857142857143,1e+05,3.03571428571429e-05,2.17857142857143e-05,-1.42052038269735,11,NA,-2.52976870927534,-2.33450090443745,NA,0.748893537817604,-1.81425228987787,NA,-1.42130122874999,8,NA,-2.26250093187285,-2.0447307685801,NA,0.347441484347468,-1.32930913104663,NA,4.25,27490002 - 27590001 :
27510000,0.386554621848739,3.03571428571429,2.17857142857143,1e+05,3.03571428571429e-05,2.17857142857143e-05,-1.42052038269735,11,NA,-2.52976870927534,-2.33450090443745,NA,0.748893537817604,-1.81425228987787,NA,-1.42130122874999,8,NA,-2.26250093187285,-2.0447307685801,NA,0.347441484347468,-1.32930913104663,NA,4.25,27500002 - 27600001 :
27520000,0.45578231292517,3.53571428571429,2.17857142857143,1e+05,3.53571428571429e-05,2.17857142857143e-05,-1.492777189054,13,NA,-2.35947528014113,-2.11509532347112,NA,0.182691747817185,-1.32030513372008,NA,-1.42130122874999,8,NA,-2.26250093187285,-2.0447307685801,NA,0.347441484347468,-1.32930913104663,NA,5.25,27510002 - 27610001 :
27530000,0.445182724252492,3.53571428571429,2.42857142857143,1e+05,3.53571428571429e-05,2.42857142857143e-05,-1.492777189054,13,NA,-2.35947528014113,-2.11509532347112,NA,0.182691747817185,-1.32030513372008,NA,-1.47121352416473,9,NA,-2.38155507121463,-2.15716207822392,NA,0.422374103090406,-1.46700323328897,NA,5.375,27520002 - 27620001 :
27540000,0.466898954703833,3.28571428571429,2.17857142857143,1e+05,3.28571428571429e-05,2.17857142857143e-05,-1.45937641915228,12,NA,-2.26947129199623,-2.02823924580768,NA,0.111566509071847,-1.20423860889178,NA,-1.42130122874999,8,NA,-2.26250093187285,-2.0447307685801,NA,0.347441484347468,-1.32930913104663,NA,5.125,27530002 - 27630001 :
27550000,0.386554621848739,3.03571428571429,2.17857142857143,1e+05,3.03571428571429e-05,2.17857142857143e-05,-1.42052038269735,11,NA,-2.16651986896913,-1.92903495787726,NA,0.0299557415127044,-1.07358846844319,NA,-1.42130122874999,8,NA,-2.26250093187285,-2.0447307685801,NA,0.347441484347468,-1.32930913104663,NA,4.25,27540002 - 27640001 :
27560000,0.380952380952381,2,2.17857142857143,1e+05,2e-05,2.17857142857143e-05,-1.70118207177714,8,NA,-2.34629726268295,-2.0447307685801,NA,2.40014466615777e-16,-1.1746986810082,NA,-1.42130122874999,8,NA,-2.26250093187285,-2.0447307685801,NA,0.347441484347468,-1.32930913104663,NA,3.375,27550002 - 27650001 :
27570000,0.354679802955665,2.5,2.17857142857143,1e+05,2.5e-05,2.17857142857143e-05,-1.74147920336563,10,NA,-2.5523977827522,-2.25251552837171,NA,0.194158004076858,-1.45404086235201,NA,-1.42130122874999,8,NA,-2.26250093187285,-2.0447307685801,NA,0.347441484347468,-1.32930913104663,NA,3.625,27560002 - 27660001 :
27580000,0.342857142857143,2.75,2.17857142857143,1e+05,2.75e-05,2.17857142857143e-05,-1.75685884102211,11,NA,-2.63355409221997,-2.33450090443745,NA,0.269601673614338,-1.56736434939964,NA,-1.42130122874999,8,NA,-2.26250093187285,-2.0447307685801,NA,0.347441484347468,-1.32930913104663,NA,3.75,27570002 - 27670001 :
27590000,0.354679802955665,2.5,2.17857142857143,1e+05,2.5e-05,2.17857142857143e-05,-1.74147920336563,10,NA,-2.5523977827522,-2.25251552837171,NA,0.194158004076858,-1.45404086235201,NA,-1.42130122874999,8,NA,-2.26250093187285,-2.0447307685801,NA,0.347441484347468,-1.32930913104663,NA,3.625,27580002 - 27680001 :
27600000,0.333333333333333,2,1,1e+05,2e-05,1e-05,-1.70118207177714,8,NA,-2.34629726268295,-2.0447307685801,NA,4.80028933231555e-16,-1.1746986810082,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,2.25,27590002 - 27690001 :
27610000,0.31578947368421,2.25,1,1e+05,2.25e-05,1e-05,-1.72321923824165,9,NA,-2.4578869645228,-2.15716207822392,NA,0.105593525772602,-1.32454144257632,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,2.375,27600002 - 27700001 :
27620000,0,1.75,1,1e+05,1.75e-05,1e-05,-1.67405280153855,7,NA,-2.73284982165386,-2.48863652390866,NA,0.898351340399586,-2.01444255340181,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,1.375,27610002 - 27710001 :
27630000,0,2,1,1e+05,2e-05,1e-05,-1.70118207177714,8,NA,-2.81555671521954,-2.56706522951928,NA,0.92651062492658,-2.10236138123875,NA,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,1.5,27620002 - 27720001 :
27640000,0,2,0.75,1e+05,2e-05,7.5e-06,-1.70118207177714,8,NA,-2.81555671521954,-2.56706522951928,NA,0.92651062492658,-2.10236138123875,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,1.375,27630002 - 27730001 :
27650000,0,1.5,0.75,1e+05,1.5e-05,7.5e-06,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,1.125,27640002 - 27740001 :
27660000,0.333333333333333,2.25,0.75,1e+05,2.25e-05,7.5e-06,-1.72321923824165,9,NA,-2.8853455670485,-2.63346976337921,NA,0.950341731953412,-2.17931218685223,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,2.25,27650002 - 27750001 :
27670000,0.352941176470588,2,0.75,1e+05,2e-05,7.5e-06,-1.70118207177714,8,NA,-2.81555671521954,-2.56706522951928,NA,0.92651062492658,-2.10236138123875,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,2.125,27660002 - 27760001 :
27680000,0.428571428571429,1.5,0.5,1e+05,1.5e-05,5e-06,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,1.75,27670002 - 27770001 :
27690000,0.4,1.5,0.75,1e+05,1.5e-05,7.5e-06,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,1.875,27680002 - 27780001 :
27700000,0.4,1.5,0.75,1e+05,1.5e-05,7.5e-06,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,1.875,27690002 - 27790001 :
27710000,0.4,1.5,0.75,1e+05,1.5e-05,7.5e-06,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,1.875,27700002 - 27800001 :
27720000,0.4,1.5,0.75,1e+05,1.5e-05,7.5e-06,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,1.875,27710002 - 27810001 :
27730000,0.4,1.5,0.75,1e+05,1.5e-05,7.5e-06,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,1.875,27720002 - 27820001 :
27740000,0.4,1.5,0.75,1e+05,1.5e-05,7.5e-06,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,1.875,27730002 - 27830001 :
27750000,0.4,1.5,0.75,1e+05,1.5e-05,7.5e-06,-1.63982050939117,6,NA,-2.63312256404024,-2.394439809055,NA,0.864512656220008,-1.91272591015851,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,1.875,27740002 - 27840001 :
27760000,0,0.75,0.75,1e+05,7.5e-06,7.5e-06,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,0.75,27750002 - 27850001 :
27770000,0.38961038961039,0.5,1.17857142857143,1e+05,5e-06,1.17857142857143e-05,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,-1.02972053742856,4,NA,-1.42945637819494,-1.26508492366469,NA,-0.192641154113249,-0.436450668018885,NA,1.375,27760002 - 27860001 :
27780000,0.541353383458647,0.75,1.42857142857143,1e+05,7.5e-06,1.42857142857143e-05,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,-1.17531922920751,5,NA,-1.72129805238227,-1.53697577415168,NA,3.41110889082269e-16,-0.738186112321973,NA,2.375,27770002 - 27870001 :
27790000,0.605042016806723,0.75,0.928571428571428,1e+05,7.5e-06,9.28571428571428e-06,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,-0.812455388758095,3,NA,-1.02324456229275,-0.888370989130732,NA,-0.46787313013693,-0.0286236964648918,NA,2.125,27780002 - 27880001 :
27800000,0.678571428571429,1,0.928571428571428,1e+05,1e-05,9.28571428571428e-06,-1.53470372452201,4,NA,-2.35439874055637,-2.13318667657638,NA,0.770564616452997,-1.6495562766778,NA,-0.812455388758095,3,NA,-1.02324456229275,-0.888370989130732,NA,-0.46787313013693,-0.0286236964648918,NA,3,27790002 - 27890001 :
27810000,0.708074534161491,0.75,0.928571428571428,1e+05,7.5e-06,9.28571428571428e-06,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,-0.812455388758095,3,NA,-1.02324456229275,-0.888370989130732,NA,-0.46787313013693,-0.0286236964648918,NA,2.875,27800002 - 27900001 :
27820000,0.708074534161491,0.75,0.928571428571428,1e+05,7.5e-06,9.28571428571428e-06,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,-0.812455388758095,3,NA,-1.02324456229275,-0.888370989130732,NA,-0.46787313013693,-0.0286236964648918,NA,2.875,27810002 - 27910001 :
27830000,0.775510204081633,0.5,0.678571428571428,1e+05,5e-06,6.78571428571429e-06,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,-0.44793944111027,2,NA,-0.398666117836361,-0.312001945232914,NA,-0.909073166176889,0.583977381204241,NA,2.625,27820002 - 27920001 :
27840000,0.775510204081633,0.5,0.678571428571428,1e+05,5e-06,6.78571428571429e-06,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,-0.44793944111027,2,NA,-0.398666117836361,-0.312001945232914,NA,-0.909073166176889,0.583977381204241,NA,2.625,27830002 - 27930001 :
27850000,0.775510204081633,0.5,0.678571428571428,1e+05,5e-06,6.78571428571429e-06,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,-0.44793944111027,2,NA,-0.398666117836361,-0.312001945232914,NA,-0.909073166176889,0.583977381204241,NA,2.625,27840002 - 27940001 :
27860000,0.775510204081633,0.5,0.678571428571428,1e+05,5e-06,6.78571428571429e-06,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,-0.44793944111027,2,NA,-0.398666117836361,-0.312001945232914,NA,-0.909073166176889,0.583977381204241,NA,2.625,27850002 - 27950001 :
27870000,0.8,0.5,0.25,1e+05,5e-06,2.5e-06,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,-1.05481910706237,1,NA,-1.40589065934348,-1.2620844436317,NA,0.456458751517303,-0.907196000426153,NA,1.875,27860002 - 27960001 :
27880000,0.857142857142857,0.25,0,1e+05,2.5e-06,0,-1.05481910706237,1,NA,-1.40589065934348,-1.2620844436317,NA,0.456458751517303,-0.907196000426153,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.875,27870002 - 27970001 :
27890000,0.857142857142857,0.25,0,1e+05,2.5e-06,0,-1.05481910706237,1,NA,-1.40589065934348,-1.2620844436317,NA,0.456458751517303,-0.907196000426153,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.875,27880002 - 27980001 :
27900000,0.73469387755102,0.928571428571428,0,1e+05,9.28571428571428e-06,0,0.759074471786012,2,NA,1.15170211819393,1.05253668271345,NA,-2.18797077204995,1.47616348885522,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1.75,27890002 - 27990001 :
27910000,0.73469387755102,1.85714285714286,0,1e+05,1.85714285714286e-05,0,0.889215573526529,4,NA,1.45748493463014,1.33922033507038,NA,-2.8672476131416,2.00038764244323,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.5,27900002 - 28000001 :
27920000,0.73469387755102,1.85714285714286,0,1e+05,1.85714285714286e-05,0,0.889215573526529,4,NA,1.45748493463014,1.33922033507038,NA,-2.8672476131416,2.00038764244323,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3.5,27910002 - 28010001 :
27930000,0.596868884540118,6.35714285714286,1,1e+05,6.35714285714286e-05,1e-05,1.35674497366326,13,NA,2.00950526251254,1.77150183558096,NA,-2.38414411384007,2.88385028144674,NA,-1.53470372452201,4,NA,-1.56959916037092,-1.26508492366469,NA,-0.770564616452997,-0.1938295462871,NA,9.125,27920002 - 28020001 :
27940000,0.621342512908778,6.60714285714286,1.25,1e+05,6.60714285714286e-05,1.25e-05,1.138890854031,14,NA,1.66479120693436,1.4609033744757,NA,-2.17606859967789,2.5694869203387,NA,-1.5952413553909,5,NA,-1.84083263935326,-1.53697577415168,NA,-0.493787209166654,-0.527192758957503,NA,10.375,27930002 - 28030001 :
27950000,0.607142857142857,7.78571428571429,1.25,1e+05,7.78571428571429e-05,1.25e-05,0.628936499634892,18,NA,0.905047288537248,0.788141409964645,NA,-1.82871903226983,1.99119594006817,NA,-1.5952413553909,5,NA,-1.84083263935326,-1.53697577415168,NA,-0.493787209166654,-0.527192758957503,NA,11.5,27940002 - 28040001 :
27960000,0.629931972789116,8.46428571428571,1.25,1e+05,8.46428571428571e-05,1.25e-05,0.506746539880191,20,NA,0.97284093287075,0.907406909861652,NA,-2.25972749623171,2.4202784933182,NA,-1.5952413553909,5,NA,-1.84083263935326,-1.53697577415168,NA,-0.493787209166654,-0.527192758957503,NA,13.125,27950002 - 28050001 :
27970000,0.629931972789116,8.46428571428571,1.25,1e+05,8.46428571428571e-05,1.25e-05,0.506746539880191,20,NA,0.97284093287075,0.907406909861652,NA,-2.25972749623171,2.4202784933182,NA,-1.5952413553909,5,NA,-1.84083263935326,-1.53697577415168,NA,-0.493787209166654,-0.527192758957503,NA,13.125,27960002 - 28060001 :
27980000,0.618157543391188,8.96428571428571,1.25,1e+05,8.96428571428571e-05,1.25e-05,0.295608221114102,22,NA,0.593531404244279,0.55824021275511,NA,-1.98346680930023,2.0061343744079,NA,-1.5952413553909,5,NA,-1.84083263935326,-1.53697577415168,NA,-0.493787209166654,-0.527192758957503,NA,13.375,27970002 - 28070001 :
27990000,0.618157543391188,8.96428571428571,1.25,1e+05,8.96428571428571e-05,1.25e-05,0.295608221114102,22,NA,0.593531404244279,0.55824021275511,NA,-1.98346680930023,2.0061343744079,NA,-1.5952413553909,5,NA,-1.84083263935326,-1.53697577415168,NA,-0.493787209166654,-0.527192758957503,NA,13.375,27980002 - 28080001 :
2.8e+07,0.600614439324117,8.03571428571428,1.25,1e+05,8.03571428571429e-05,1.25e-05,0.217480660215911,20,NA,0.443615465389062,0.418699627547439,NA,-1.70202545236768,1.8033302651153,NA,-1.5952413553909,5,NA,-1.84083263935326,-1.53697577415168,NA,-0.493787209166654,-0.527192758957503,NA,11.625,27990002 - 28090001 :
28010000,0.576853526220615,7.10714285714286,1.25,1e+05,7.10714285714286e-05,1.25e-05,0.123014521797027,18,NA,0.264683640987308,0.252382361617892,NA,-1.36485636978634,1.56490865221927,NA,-1.5952413553909,5,NA,-1.84083263935326,-1.53697577415168,NA,-0.493787209166654,-0.527192758957503,NA,9.875,28000002 - 28100001 :
28020000,0.576853526220615,7.10714285714286,1.25,1e+05,7.10714285714286e-05,1.25e-05,0.123014521797027,18,NA,0.264683640987308,0.252382361617892,NA,-1.36485636978634,1.56490865221927,NA,-1.5952413553909,5,NA,-1.84083263935326,-1.53697577415168,NA,-0.493787209166654,-0.527192758957503,NA,9.875,28010002 - 28110001 :
28030000,0.691428571428572,3.60714285714286,0.25,1e+05,3.60714285714286e-05,2.5e-06,-1.42063738746622,13,NA,-1.70469266651345,-1.40844129455256,NA,-1.01785402355289,-0.0105239534685034,NA,-1.05481910706237,1,NA,-1.40589065934348,-1.2620844436317,NA,0.456458751517303,-0.907196000426153,NA,6.25,28020002 - 28120001 :
28040000,0.657142857142857,5.14285714285714,0,1e+05,5.14285714285714e-05,0,-1.34149646668101,18,NA,-1.40026184264253,-1.08701525924899,NA,-1.4241979510814,0.459564552560128,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,7.5,28030002 - 28130001 :
28050000,0.69327731092437,4.96428571428571,0.25,1e+05,4.96428571428571e-05,2.5e-06,-1.47463382926992,18,NA,-1.4429527524792,-1.08701525924899,NA,-1.60222269496657,0.544591021764677,NA,-1.05481910706237,1,NA,-1.40589065934348,-1.2620844436317,NA,0.456458751517303,-0.907196000426153,NA,8.5,28040002 - 28140001 :
28060000,0.668067226890756,5.39285714285714,0.25,1e+05,5.39285714285714e-05,2.5e-06,-1.37093011425245,19,NA,-1.50641917292556,-1.19407078679991,NA,-1.30207502148484,0.301855736605211,NA,-1.05481910706237,1,NA,-1.40589065934348,-1.2620844436317,NA,0.456458751517303,-0.907196000426153,NA,8.5,28050002 - 28150001 :
28070000,0.662857142857143,6.07142857142857,0.25,1e+05,6.07142857142857e-05,2.5e-06,-1.30676439609834,21,NA,-1.44595689575651,-1.14722647051547,NA,-1.34806496371794,0.39898213857598,NA,-1.05481910706237,1,NA,-1.40589065934348,-1.2620844436317,NA,0.456458751517303,-0.907196000426153,NA,9.375,28060002 - 28160001 :
28080000,0.687830687830688,5.82142857142857,0.5,1e+05,5.82142857142857e-05,5e-06,-1.27705971804953,20,NA,-1.34641185109312,-1.0474222193952,NA,-1.46136704230273,0.547852654612536,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,10.125,28070002 - 28170001 :
28090000,0.705357142857143,6.57142857142857,0.5,1e+05,6.57142857142857e-05,5e-06,-1.35880588726396,23,NA,-1.42944173847781,-1.10777689877977,NA,-1.53056779846032,0.552226646649524,NA,-1.31009223603619,2,NA,-1.86044188323635,-1.67654057317927,NA,0.60604877745126,-1.24032373219627,NA,12,28080002 - 28180001 :
28100000,0.683982683982684,7.07142857142857,0.75,1e+05,7.07142857142857e-05,7.5e-06,-1.40290097724744,25,NA,-1.59394524557389,-1.27454928864847,NA,-1.33180951919785,0.293944635512802,NA,-1.44751418746436,3,NA,-2.14881358081477,-1.94222284878582,NA,0.701809695205396,-1.47173505990316,NA,12.375,28090002 - 28190001 :
28110000,0.672268907563025,7.07142857142857,1.28571428571429,1e+05,7.07142857142857e-05,1.28571428571429e-05,-1.40290097724744,25,NA,-1.59394524557389,-1.27454928864847,NA,-1.33180951919785,0.293944635512802,NA,-0.726730625172496,4,NA,-1.34537070888936,-1.26508492366469,NA,0.770564616452997,-1.16431403321424,NA,12.75,28100002 - 28200001 :
28120000,0.671814671814672,7.82142857142857,1.28571428571429,1e+05,7.82142857142857e-05,1.28571428571429e-05,-1.45771931215048,28,NA,-1.63958491857682,-1.30335067817429,NA,-1.4027664901973,0.320934561414222,NA,-0.726730625172496,4,NA,-1.34537070888936,-1.26508492366469,NA,0.770564616452997,-1.16431403321424,NA,13.875,28110002 - 28210001 :
28130000,0.671428571428571,8.07142857142857,1.78571428571429,1e+05,8.07142857142857e-05,1.78571428571429e-05,-1.47357262568902,29,NA,-1.39290466390889,-1.01957404923273,NA,-1.94111305308817,0.905123495136039,NA,-1.0642779955802,6,NA,-1.88080183145731,-1.74482721511856,NA,0.864512656220007,-1.53762082891186,NA,15,28120002 - 28220001 :
28140000,0.678260869565217,7.46428571428571,1.78571428571429,1e+05,7.46428571428571e-05,1.78571428571429e-05,-1.49506173811642,27,NA,-1.58771535891745,-1.23202673580869,NA,-1.6982361615882,0.61839216831109,NA,-1.0642779955802,6,NA,-1.88080183145731,-1.74482721511856,NA,0.864512656220007,-1.53762082891186,NA,14.375,28130002 - 28230001 :
28150000,0.711246200607903,8.21428571428571,1.96428571428571,1e+05,8.21428571428571e-05,1.96428571428571e-05,-1.53749645262939,30,NA,-1.63123287108573,-1.26303994273396,NA,-1.7315439748659,0.616410899041699,NA,-0.704563924448345,6,NA,-1.1911744932563,-1.09521462118211,NA,0.144085442703335,-0.599858125795254,NA,17.625,28140002 - 28240001 :
28160000,0.723809523809524,7.35714285714286,1.96428571428571,1e+05,7.35714285714286e-05,1.96428571428571e-05,-1.68502583939623,28,NA,-1.87545502967033,-1.48434390548006,NA,-1.5230036179285,0.261587008794067,NA,-0.704563924448345,6,NA,-1.1911744932563,-1.09521462118211,NA,0.144085442703335,-0.599858125795254,NA,16.875,28150002 - 28250001 :
28170000,0.723809523809524,7.10714285714286,2.21428571428571,1e+05,7.10714285714286e-05,2.21428571428571e-05,-1.67612716731479,27,NA,-1.81368233883828,-1.41907220009081,NA,-1.61539537321804,0.373664605381762,NA,-0.855669379756675,7,NA,-1.45008357883674,-1.33120531547965,NA,0.256671811542739,-0.829284292648396,NA,16.875,28160002 - 28260001 :
